CURRENCY,BASE,VALID_FROM,VALID_TO,RATE
INR,EUR,2025-01-17 00:00:01.000 +0100,2025-01-18 00:00:01.000 +0100,88.9430
CAD,EUR,2025-01-17 00:00:01.000 +0100,2025-01-18 00:00:01.000 +0100,1.4776
DKK,EUR,2025-01-17 00:00:01.000 +0100,2025-01-18 00:00:01.000 +0100,7.4609
HUF,EUR,2025-01-17 00:00:01.000 +0100,2025-01-18 00:00:01.000 +0100,412.3500
RSD,EUR,2025-01-17 00:00:01.000 +0100,2025-01-18 00:00:01.000 +0100,117.0800
USD,EUR,2025-01-17 00:00:01.000 +0100,2025-01-18 00:00:01.000 +0100,1.0272
CLP,EUR,2025-01-17 00:00:01.000 +0100,2025-01-18 00:00:01.000 +0100,1040.2200
CZK,EUR,2025-01-17 00:00:01.000 +0100,2025-01-18 00:00:01.000 +0100,25.2310
NOK,EUR,2025-01-17 00:00:01.000 +0100,2025-01-18 00:00:01.000 +0100,11.6965
CHF,EUR,2025-01-17 00:00:01.000 +0100,2025-01-18 00:00:01.000 +0100,0.9376
BAM,EUR,2025-01-17 00:00:01.000 +0100,2025-01-18 00:00:01.000 +0100,1.9600
PLN,EUR,2025-01-17 00:00:01.000 +0100,2025-01-18 00:00:01.000 +0100,4.2688
ALL,EUR,2025-01-17 00:00:01.000 +0100,2025-01-18 00:00:01.000 +0100,98.3000
RUB,EUR,2025-01-17 00:00:01.000 +0100,2025-01-18 00:00:01.000 +0100,117.2010
INR,EUR,2025-01-16 00:00:01.000 +0100,2025-01-17 00:00:01.000 +0100,89.0145
MXN,EUR,2025-01-16 00:00:01.000 +0100,2025-01-17 00:00:01.000 +0100,21.0900
HRK,EUR,2025-01-16 00:00:01.000 +0100,2025-01-17 00:00:01.000 +0100,7.5345
TRY,EUR,2025-01-16 00:00:01.000 +0100,2025-01-17 00:00:01.000 +0100,36.5477
CLP,EUR,2025-01-16 00:00:01.000 +0100,2025-01-17 00:00:01.000 +0100,1035.5800
RON,EUR,2025-01-16 00:00:01.000 +0100,2025-01-17 00:00:01.000 +0100,4.9742
SEK,EUR,2025-01-16 00:00:01.000 +0100,2025-01-17 00:00:01.000 +0100,11.5015
USD,EUR,2025-01-16 00:00:01.000 +0100,2025-01-17 00:00:01.000 +0100,1.0300
UAH,EUR,2025-01-16 00:00:01.000 +0100,2025-01-17 00:00:01.000 +0100,43.4428
RUB,EUR,2025-01-16 00:00:01.000 +0100,2025-01-17 00:00:01.000 +0100,117.2010
CZK,EUR,2025-01-16 00:00:01.000 +0100,2025-01-17 00:00:01.000 +0100,25.2180
DKK,EUR,2025-01-16 00:00:01.000 +0100,2025-01-17 00:00:01.000 +0100,7.4611
BGN,EUR,2025-01-16 00:00:01.000 +0100,2025-01-17 00:00:01.000 +0100,1.9558
MKD,EUR,2025-01-16 00:00:01.000 +0100,2025-01-17 00:00:01.000 +0100,61.4100
BAM,EUR,2025-01-16 00:00:01.000 +0100,2025-01-17 00:00:01.000 +0100,1.9608
CHF,EUR,2025-01-16 00:00:01.000 +0100,2025-01-17 00:00:01.000 +0100,0.9394
RSD,EUR,2025-01-16 00:00:01.000 +0100,2025-01-17 00:00:01.000 +0100,117.0600
PLN,EUR,2025-01-16 00:00:01.000 +0100,2025-01-17 00:00:01.000 +0100,4.2613
BRL,EUR,2025-01-16 00:00:01.000 +0100,2025-01-17 00:00:01.000 +0100,6.2377
CAD,EUR,2025-01-16 00:00:01.000 +0100,2025-01-17 00:00:01.000 +0100,1.4784
GBP,EUR,2025-01-16 00:00:01.000 +0100,2025-01-17 00:00:01.000 +0100,0.8431
ALL,EUR,2025-01-16 00:00:01.000 +0100,2025-01-17 00:00:01.000 +0100,98.2850
HUF,EUR,2025-01-16 00:00:01.000 +0100,2025-01-17 00:00:01.000 +0100,410.6300
NOK,EUR,2025-01-16 00:00:01.000 +0100,2025-01-17 00:00:01.000 +0100,11.7035
CHF,EUR,2025-01-15 00:00:01.000 +0100,2025-01-16 00:00:01.000 +0100,0.9395
HRK,EUR,2025-01-15 00:00:01.000 +0100,2025-01-16 00:00:01.000 +0100,7.5345
RUB,EUR,2025-01-15 00:00:01.000 +0100,2025-01-16 00:00:01.000 +0100,117.2010
MXN,EUR,2025-01-15 00:00:01.000 +0100,2025-01-16 00:00:01.000 +0100,21.1339
NOK,EUR,2025-01-15 00:00:01.000 +0100,2025-01-16 00:00:01.000 +0100,11.7195
INR,EUR,2025-01-15 00:00:01.000 +0100,2025-01-16 00:00:01.000 +0100,88.6925
BAM,EUR,2025-01-15 00:00:01.000 +0100,2025-01-16 00:00:01.000 +0100,1.9608
TRY,EUR,2025-01-15 00:00:01.000 +0100,2025-01-16 00:00:01.000 +0100,36.3634
RSD,EUR,2025-01-15 00:00:01.000 +0100,2025-01-16 00:00:01.000 +0100,117.0500
UAH,EUR,2025-01-15 00:00:01.000 +0100,2025-01-16 00:00:01.000 +0100,43.5442
BRL,EUR,2025-01-15 00:00:01.000 +0100,2025-01-16 00:00:01.000 +0100,6.2299
USD,EUR,2025-01-15 00:00:01.000 +0100,2025-01-16 00:00:01.000 +0100,1.0245
PLN,EUR,2025-01-15 00:00:01.000 +0100,2025-01-16 00:00:01.000 +0100,4.2683
BGN,EUR,2025-01-15 00:00:01.000 +0100,2025-01-16 00:00:01.000 +0100,1.9558
CLP,EUR,2025-01-15 00:00:01.000 +0100,2025-01-16 00:00:01.000 +0100,1034.5150
GBP,EUR,2025-01-15 00:00:01.000 +0100,2025-01-16 00:00:01.000 +0100,0.8429
SEK,EUR,2025-01-15 00:00:01.000 +0100,2025-01-16 00:00:01.000 +0100,11.5120
CAD,EUR,2025-01-15 00:00:01.000 +0100,2025-01-16 00:00:01.000 +0100,1.4744
ALL,EUR,2025-01-15 00:00:01.000 +0100,2025-01-16 00:00:01.000 +0100,98.2950
CZK,EUR,2025-01-15 00:00:01.000 +0100,2025-01-16 00:00:01.000 +0100,25.2940
DKK,EUR,2025-01-15 00:00:01.000 +0100,2025-01-16 00:00:01.000 +0100,7.4607
HUF,EUR,2025-01-15 00:00:01.000 +0100,2025-01-16 00:00:01.000 +0100,412.0500
MKD,EUR,2025-01-15 00:00:01.000 +0100,2025-01-16 00:00:01.000 +0100,61.8200
RON,EUR,2025-01-15 00:00:01.000 +0100,2025-01-16 00:00:01.000 +0100,4.9749
RSD,EUR,2025-01-14 00:00:01.000 +0100,2025-01-15 00:00:01.000 +0100,117.1250
TRY,EUR,2025-01-14 00:00:01.000 +0100,2025-01-15 00:00:01.000 +0100,36.2019
RUB,EUR,2025-01-14 00:00:01.000 +0100,2025-01-15 00:00:01.000 +0100,117.2010
DKK,EUR,2025-01-14 00:00:01.000 +0100,2025-01-15 00:00:01.000 +0100,7.4605
INR,EUR,2025-01-14 00:00:01.000 +0100,2025-01-15 00:00:01.000 +0100,88.4165
HRK,EUR,2025-01-14 00:00:01.000 +0100,2025-01-15 00:00:01.000 +0100,7.5345
CZK,EUR,2025-01-14 00:00:01.000 +0100,2025-01-15 00:00:01.000 +0100,25.2300
RON,EUR,2025-01-14 00:00:01.000 +0100,2025-01-15 00:00:01.000 +0100,4.9731
USD,EUR,2025-01-14 00:00:01.000 +0100,2025-01-15 00:00:01.000 +0100,1.0198
HUF,EUR,2025-01-14 00:00:01.000 +0100,2025-01-15 00:00:01.000 +0100,413.6800
MKD,EUR,2025-01-14 00:00:01.000 +0100,2025-01-15 00:00:01.000 +0100,61.5450
BAM,EUR,2025-01-14 00:00:01.000 +0100,2025-01-15 00:00:01.000 +0100,1.9609
UAH,EUR,2025-01-14 00:00:01.000 +0100,2025-01-15 00:00:01.000 +0100,43.2042
BGN,EUR,2025-01-14 00:00:01.000 +0100,2025-01-15 00:00:01.000 +0100,1.9558
CAD,EUR,2025-01-14 00:00:01.000 +0100,2025-01-15 00:00:01.000 +0100,1.4699
PLN,EUR,2025-01-14 00:00:01.000 +0100,2025-01-15 00:00:01.000 +0100,4.2715
CHF,EUR,2025-01-14 00:00:01.000 +0100,2025-01-15 00:00:01.000 +0100,0.9346
ALL,EUR,2025-01-14 00:00:01.000 +0100,2025-01-15 00:00:01.000 +0100,98.2800
CLP,EUR,2025-01-14 00:00:01.000 +0100,2025-01-15 00:00:01.000 +0100,1031.5300
BRL,EUR,2025-01-14 00:00:01.000 +0100,2025-01-15 00:00:01.000 +0100,6.2109
GBP,EUR,2025-01-14 00:00:01.000 +0100,2025-01-15 00:00:01.000 +0100,0.8416
NOK,EUR,2025-01-14 00:00:01.000 +0100,2025-01-15 00:00:01.000 +0100,11.7090
SEK,EUR,2025-01-14 00:00:01.000 +0100,2025-01-15 00:00:01.000 +0100,11.5055
MXN,EUR,2025-01-14 00:00:01.000 +0100,2025-01-15 00:00:01.000 +0100,21.1803
CZK,EUR,2025-01-13 00:00:01.000 +0100,2025-01-14 00:00:01.000 +0100,25.0900
UAH,EUR,2025-01-13 00:00:01.000 +0100,2025-01-14 00:00:01.000 +0100,43.3026
PLN,EUR,2025-01-13 00:00:01.000 +0100,2025-01-14 00:00:01.000 +0100,4.2660
GBP,EUR,2025-01-13 00:00:01.000 +0100,2025-01-14 00:00:01.000 +0100,0.8369
BRL,EUR,2025-01-13 00:00:01.000 +0100,2025-01-14 00:00:01.000 +0100,6.2397
MKD,EUR,2025-01-13 00:00:01.000 +0100,2025-01-14 00:00:01.000 +0100,61.1800
HUF,EUR,2025-01-13 00:00:01.000 +0100,2025-01-14 00:00:01.000 +0100,413.6800
RUB,EUR,2025-01-13 00:00:01.000 +0100,2025-01-14 00:00:01.000 +0100,117.2010
MXN,EUR,2025-01-13 00:00:01.000 +0100,2025-01-14 00:00:01.000 +0100,21.1258
SEK,EUR,2025-01-13 00:00:01.000 +0100,2025-01-14 00:00:01.000 +0100,11.4970
CAD,EUR,2025-01-13 00:00:01.000 +0100,2025-01-14 00:00:01.000 +0100,1.4845
HRK,EUR,2025-01-13 00:00:01.000 +0100,2025-01-14 00:00:01.000 +0100,7.5345
RON,EUR,2025-01-13 00:00:01.000 +0100,2025-01-14 00:00:01.000 +0100,4.9735
DKK,EUR,2025-01-13 00:00:01.000 +0100,2025-01-14 00:00:01.000 +0100,7.4606
ALL,EUR,2025-01-13 00:00:01.000 +0100,2025-01-14 00:00:01.000 +0100,98.2250
NOK,EUR,2025-01-13 00:00:01.000 +0100,2025-01-14 00:00:01.000 +0100,11.7570
INR,EUR,2025-01-13 00:00:01.000 +0100,2025-01-14 00:00:01.000 +0100,88.6265
TRY,EUR,2025-01-13 00:00:01.000 +0100,2025-01-14 00:00:01.000 +0100,36.4849
RSD,EUR,2025-01-13 00:00:01.000 +0100,2025-01-14 00:00:01.000 +0100,117.1600
BGN,EUR,2025-01-13 00:00:01.000 +0100,2025-01-14 00:00:01.000 +0100,1.9558
BAM,EUR,2025-01-13 00:00:01.000 +0100,2025-01-14 00:00:01.000 +0100,1.9608
CHF,EUR,2025-01-13 00:00:01.000 +0100,2025-01-14 00:00:01.000 +0100,0.9416
CLP,EUR,2025-01-13 00:00:01.000 +0100,2025-01-14 00:00:01.000 +0100,1036.7150
USD,EUR,2025-01-13 00:00:01.000 +0100,2025-01-14 00:00:01.000 +0100,1.0304
INR,EUR,2025-01-12 00:00:01.000 +0100,2025-01-13 00:00:01.000 +0100,88.6265
CLP,EUR,2025-01-12 00:00:01.000 +0100,2025-01-13 00:00:01.000 +0100,1036.7150
UAH,EUR,2025-01-12 00:00:01.000 +0100,2025-01-13 00:00:01.000 +0100,43.3026
CAD,EUR,2025-01-12 00:00:01.000 +0100,2025-01-13 00:00:01.000 +0100,1.4845
BGN,EUR,2025-01-12 00:00:01.000 +0100,2025-01-13 00:00:01.000 +0100,1.9558
PLN,EUR,2025-01-12 00:00:01.000 +0100,2025-01-13 00:00:01.000 +0100,4.2660
RON,EUR,2025-01-12 00:00:01.000 +0100,2025-01-13 00:00:01.000 +0100,4.9735
MXN,EUR,2025-01-12 00:00:01.000 +0100,2025-01-13 00:00:01.000 +0100,21.1258
BAM,EUR,2025-01-12 00:00:01.000 +0100,2025-01-13 00:00:01.000 +0100,1.9608
TRY,EUR,2025-01-12 00:00:01.000 +0100,2025-01-13 00:00:01.000 +0100,36.4849
GBP,EUR,2025-01-12 00:00:01.000 +0100,2025-01-13 00:00:01.000 +0100,0.8369
SEK,EUR,2025-01-12 00:00:01.000 +0100,2025-01-13 00:00:01.000 +0100,11.4970
CZK,EUR,2025-01-12 00:00:01.000 +0100,2025-01-13 00:00:01.000 +0100,25.0900
CHF,EUR,2025-01-12 00:00:01.000 +0100,2025-01-13 00:00:01.000 +0100,0.9416
ALL,EUR,2025-01-12 00:00:01.000 +0100,2025-01-13 00:00:01.000 +0100,98.2250
HUF,EUR,2025-01-12 00:00:01.000 +0100,2025-01-13 00:00:01.000 +0100,413.6800
HRK,EUR,2025-01-12 00:00:01.000 +0100,2025-01-13 00:00:01.000 +0100,7.5345
RSD,EUR,2025-01-12 00:00:01.000 +0100,2025-01-13 00:00:01.000 +0100,117.1600
USD,EUR,2025-01-12 00:00:01.000 +0100,2025-01-13 00:00:01.000 +0100,1.0304
DKK,EUR,2025-01-12 00:00:01.000 +0100,2025-01-13 00:00:01.000 +0100,7.4606
MKD,EUR,2025-01-12 00:00:01.000 +0100,2025-01-13 00:00:01.000 +0100,61.1800
BRL,EUR,2025-01-12 00:00:01.000 +0100,2025-01-13 00:00:01.000 +0100,6.2397
NOK,EUR,2025-01-12 00:00:01.000 +0100,2025-01-13 00:00:01.000 +0100,11.7570
RUB,EUR,2025-01-12 00:00:01.000 +0100,2025-01-13 00:00:01.000 +0100,117.2010
BRL,EUR,2025-01-11 00:00:01.000 +0100,2025-01-12 00:00:01.000 +0100,6.2397
BGN,EUR,2025-01-11 00:00:01.000 +0100,2025-01-12 00:00:01.000 +0100,1.9558
MKD,EUR,2025-01-11 00:00:01.000 +0100,2025-01-12 00:00:01.000 +0100,61.1350
CZK,EUR,2025-01-11 00:00:01.000 +0100,2025-01-12 00:00:01.000 +0100,25.0900
PLN,EUR,2025-01-11 00:00:01.000 +0100,2025-01-12 00:00:01.000 +0100,4.2660
TRY,EUR,2025-01-11 00:00:01.000 +0100,2025-01-12 00:00:01.000 +0100,36.4849
BAM,EUR,2025-01-11 00:00:01.000 +0100,2025-01-12 00:00:01.000 +0100,1.9606
HUF,EUR,2025-01-11 00:00:01.000 +0100,2025-01-12 00:00:01.000 +0100,413.6800
MXN,EUR,2025-01-11 00:00:01.000 +0100,2025-01-12 00:00:01.000 +0100,21.1258
INR,EUR,2025-01-11 00:00:01.000 +0100,2025-01-12 00:00:01.000 +0100,88.6265
RON,EUR,2025-01-11 00:00:01.000 +0100,2025-01-12 00:00:01.000 +0100,4.9735
CLP,EUR,2025-01-11 00:00:01.000 +0100,2025-01-12 00:00:01.000 +0100,1037.3200
USD,EUR,2025-01-11 00:00:01.000 +0100,2025-01-12 00:00:01.000 +0100,1.0304
HRK,EUR,2025-01-11 00:00:01.000 +0100,2025-01-12 00:00:01.000 +0100,7.5345
CAD,EUR,2025-01-11 00:00:01.000 +0100,2025-01-12 00:00:01.000 +0100,1.4845
ALL,EUR,2025-01-11 00:00:01.000 +0100,2025-01-12 00:00:01.000 +0100,98.2600
CHF,EUR,2025-01-11 00:00:01.000 +0100,2025-01-12 00:00:01.000 +0100,0.9416
DKK,EUR,2025-01-11 00:00:01.000 +0100,2025-01-12 00:00:01.000 +0100,7.4606
UAH,EUR,2025-01-11 00:00:01.000 +0100,2025-01-12 00:00:01.000 +0100,43.2710
NOK,EUR,2025-01-11 00:00:01.000 +0100,2025-01-12 00:00:01.000 +0100,11.7570
SEK,EUR,2025-01-11 00:00:01.000 +0100,2025-01-12 00:00:01.000 +0100,11.4970
RSD,EUR,2025-01-11 00:00:01.000 +0100,2025-01-12 00:00:01.000 +0100,117.1050
RUB,EUR,2025-01-11 00:00:01.000 +0100,2025-01-12 00:00:01.000 +0100,117.2010
GBP,EUR,2025-01-11 00:00:01.000 +0100,2025-01-12 00:00:01.000 +0100,0.8369
RSD,EUR,2025-01-10 00:00:01.000 +0100,2025-01-11 00:00:01.000 +0100,117.1250
GBP,EUR,2025-01-10 00:00:01.000 +0100,2025-01-11 00:00:01.000 +0100,0.8381
BGN,EUR,2025-01-10 00:00:01.000 +0100,2025-01-11 00:00:01.000 +0100,1.9558
TRY,EUR,2025-01-10 00:00:01.000 +0100,2025-01-11 00:00:01.000 +0100,36.4212
SEK,EUR,2025-01-10 00:00:01.000 +0100,2025-01-11 00:00:01.000 +0100,11.4945
HRK,EUR,2025-01-10 00:00:01.000 +0100,2025-01-11 00:00:01.000 +0100,7.5345
PLN,EUR,2025-01-10 00:00:01.000 +0100,2025-01-11 00:00:01.000 +0100,4.2723
CAD,EUR,2025-01-10 00:00:01.000 +0100,2025-01-11 00:00:01.000 +0100,1.4831
CZK,EUR,2025-01-10 00:00:01.000 +0100,2025-01-11 00:00:01.000 +0100,25.1160
RUB,EUR,2025-01-10 00:00:01.000 +0100,2025-01-11 00:00:01.000 +0100,117.2010
CLP,EUR,2025-01-10 00:00:01.000 +0100,2025-01-11 00:00:01.000 +0100,1040.9550
MKD,EUR,2025-01-10 00:00:01.000 +0100,2025-01-11 00:00:01.000 +0100,61.4650
RON,EUR,2025-01-10 00:00:01.000 +0100,2025-01-11 00:00:01.000 +0100,4.9734
NOK,EUR,2025-01-10 00:00:01.000 +0100,2025-01-11 00:00:01.000 +0100,11.7605
CHF,EUR,2025-01-10 00:00:01.000 +0100,2025-01-11 00:00:01.000 +0100,0.9397
HUF,EUR,2025-01-10 00:00:01.000 +0100,2025-01-11 00:00:01.000 +0100,413.9800
INR,EUR,2025-01-10 00:00:01.000 +0100,2025-01-11 00:00:01.000 +0100,88.4740
BAM,EUR,2025-01-10 00:00:01.000 +0100,2025-01-11 00:00:01.000 +0100,1.9608
DKK,EUR,2025-01-10 00:00:01.000 +0100,2025-01-11 00:00:01.000 +0100,7.4609
BRL,EUR,2025-01-10 00:00:01.000 +0100,2025-01-11 00:00:01.000 +0100,6.2991
USD,EUR,2025-01-10 00:00:01.000 +0100,2025-01-11 00:00:01.000 +0100,1.0305
MXN,EUR,2025-01-10 00:00:01.000 +0100,2025-01-11 00:00:01.000 +0100,21.1013
UAH,EUR,2025-01-10 00:00:01.000 +0100,2025-01-11 00:00:01.000 +0100,43.6652
ALL,EUR,2025-01-10 00:00:01.000 +0100,2025-01-11 00:00:01.000 +0100,98.2250
CLP,EUR,2025-01-09 00:00:01.000 +0100,2025-01-10 00:00:01.000 +0100,1034.0050
INR,EUR,2025-01-09 00:00:01.000 +0100,2025-01-10 00:00:01.000 +0100,88.3520
USD,EUR,2025-01-09 00:00:01.000 +0100,2025-01-10 00:00:01.000 +0100,1.0286
ALL,EUR,2025-01-09 00:00:01.000 +0100,2025-01-10 00:00:01.000 +0100,97.7850
BGN,EUR,2025-01-09 00:00:01.000 +0100,2025-01-10 00:00:01.000 +0100,1.9558
MXN,EUR,2025-01-09 00:00:01.000 +0100,2025-01-10 00:00:01.000 +0100,21.0093
CAD,EUR,2025-01-09 00:00:01.000 +0100,2025-01-10 00:00:01.000 +0100,1.4803
CZK,EUR,2025-01-09 00:00:01.000 +0100,2025-01-10 00:00:01.000 +0100,25.1500
BAM,EUR,2025-01-09 00:00:01.000 +0100,2025-01-10 00:00:01.000 +0100,1.9610
NOK,EUR,2025-01-09 00:00:01.000 +0100,2025-01-10 00:00:01.000 +0100,11.7380
SEK,EUR,2025-01-09 00:00:01.000 +0100,2025-01-10 00:00:01.000 +0100,11.5125
UAH,EUR,2025-01-09 00:00:01.000 +0100,2025-01-10 00:00:01.000 +0100,43.6020
DKK,EUR,2025-01-09 00:00:01.000 +0100,2025-01-10 00:00:01.000 +0100,7.4608
RUB,EUR,2025-01-09 00:00:01.000 +0100,2025-01-10 00:00:01.000 +0100,117.2010
RON,EUR,2025-01-09 00:00:01.000 +0100,2025-01-10 00:00:01.000 +0100,4.9739
PLN,EUR,2025-01-09 00:00:01.000 +0100,2025-01-10 00:00:01.000 +0100,4.2765
CHF,EUR,2025-01-09 00:00:01.000 +0100,2025-01-10 00:00:01.000 +0100,0.9379
GBP,EUR,2025-01-09 00:00:01.000 +0100,2025-01-10 00:00:01.000 +0100,0.8340
HUF,EUR,2025-01-09 00:00:01.000 +0100,2025-01-10 00:00:01.000 +0100,416.2500
RSD,EUR,2025-01-09 00:00:01.000 +0100,2025-01-10 00:00:01.000 +0100,117.0450
MKD,EUR,2025-01-09 00:00:01.000 +0100,2025-01-10 00:00:01.000 +0100,61.5350
BRL,EUR,2025-01-09 00:00:01.000 +0100,2025-01-10 00:00:01.000 +0100,6.3075
HRK,EUR,2025-01-09 00:00:01.000 +0100,2025-01-10 00:00:01.000 +0100,7.5345
TRY,EUR,2025-01-09 00:00:01.000 +0100,2025-01-10 00:00:01.000 +0100,36.3952
RON,EUR,2025-01-08 00:00:01.000 +0100,2025-01-09 00:00:01.000 +0100,4.9744
HUF,EUR,2025-01-08 00:00:01.000 +0100,2025-01-09 00:00:01.000 +0100,415.7300
BGN,EUR,2025-01-08 00:00:01.000 +0100,2025-01-09 00:00:01.000 +0100,1.9558
BRL,EUR,2025-01-08 00:00:01.000 +0100,2025-01-09 00:00:01.000 +0100,6.3134
RUB,EUR,2025-01-08 00:00:01.000 +0100,2025-01-09 00:00:01.000 +0100,117.2010
PLN,EUR,2025-01-08 00:00:01.000 +0100,2025-01-09 00:00:01.000 +0100,4.2583
CHF,EUR,2025-01-08 00:00:01.000 +0100,2025-01-09 00:00:01.000 +0100,0.9426
GBP,EUR,2025-01-08 00:00:01.000 +0100,2025-01-09 00:00:01.000 +0100,0.8292
UAH,EUR,2025-01-08 00:00:01.000 +0100,2025-01-09 00:00:01.000 +0100,43.8004
DKK,EUR,2025-01-08 00:00:01.000 +0100,2025-01-09 00:00:01.000 +0100,7.4592
NOK,EUR,2025-01-08 00:00:01.000 +0100,2025-01-09 00:00:01.000 +0100,11.7385
BAM,EUR,2025-01-08 00:00:01.000 +0100,2025-01-09 00:00:01.000 +0100,1.9604
MKD,EUR,2025-01-08 00:00:01.000 +0100,2025-01-09 00:00:01.000 +0100,61.8900
CZK,EUR,2025-01-08 00:00:01.000 +0100,2025-01-09 00:00:01.000 +0100,25.1370
TRY,EUR,2025-01-08 00:00:01.000 +0100,2025-01-09 00:00:01.000 +0100,36.7432
INR,EUR,2025-01-08 00:00:01.000 +0100,2025-01-09 00:00:01.000 +0100,89.1120
MXN,EUR,2025-01-08 00:00:01.000 +0100,2025-01-09 00:00:01.000 +0100,21.1387
HRK,EUR,2025-01-08 00:00:01.000 +0100,2025-01-09 00:00:01.000 +0100,7.5345
USD,EUR,2025-01-08 00:00:01.000 +0100,2025-01-09 00:00:01.000 +0100,1.0393
CAD,EUR,2025-01-08 00:00:01.000 +0100,2025-01-09 00:00:01.000 +0100,1.4878
ALL,EUR,2025-01-08 00:00:01.000 +0100,2025-01-09 00:00:01.000 +0100,97.7050
RSD,EUR,2025-01-08 00:00:01.000 +0100,2025-01-09 00:00:01.000 +0100,117.0900
SEK,EUR,2025-01-08 00:00:01.000 +0100,2025-01-09 00:00:01.000 +0100,11.4750
CLP,EUR,2025-01-08 00:00:01.000 +0100,2025-01-09 00:00:01.000 +0100,1043.3750
CAD,EUR,2025-01-07 00:00:01.000 +0100,2025-01-08 00:00:01.000 +0100,1.4914
RON,EUR,2025-01-07 00:00:01.000 +0100,2025-01-08 00:00:01.000 +0100,4.9747
RUB,EUR,2025-01-07 00:00:01.000 +0100,2025-01-08 00:00:01.000 +0100,117.2010
INR,EUR,2025-01-07 00:00:01.000 +0100,2025-01-08 00:00:01.000 +0100,89.2605
CLP,EUR,2025-01-07 00:00:01.000 +0100,2025-01-08 00:00:01.000 +0100,1054.3500
TRY,EUR,2025-01-07 00:00:01.000 +0100,2025-01-08 00:00:01.000 +0100,36.8305
UAH,EUR,2025-01-07 00:00:01.000 +0100,2025-01-08 00:00:01.000 +0100,43.8926
PLN,EUR,2025-01-07 00:00:01.000 +0100,2025-01-08 00:00:01.000 +0100,4.2518
BRL,EUR,2025-01-07 00:00:01.000 +0100,2025-01-08 00:00:01.000 +0100,6.3649
USD,EUR,2025-01-07 00:00:01.000 +0100,2025-01-08 00:00:01.000 +0100,1.0426
HUF,EUR,2025-01-07 00:00:01.000 +0100,2025-01-08 00:00:01.000 +0100,414.6800
MKD,EUR,2025-01-07 00:00:01.000 +0100,2025-01-08 00:00:01.000 +0100,62.0450
CHF,EUR,2025-01-07 00:00:01.000 +0100,2025-01-08 00:00:01.000 +0100,0.9396
CZK,EUR,2025-01-07 00:00:01.000 +0100,2025-01-08 00:00:01.000 +0100,25.1540
NOK,EUR,2025-01-07 00:00:01.000 +0100,2025-01-08 00:00:01.000 +0100,11.7095
SEK,EUR,2025-01-07 00:00:01.000 +0100,2025-01-08 00:00:01.000 +0100,11.4645
GBP,EUR,2025-01-07 00:00:01.000 +0100,2025-01-08 00:00:01.000 +0100,0.8310
ALL,EUR,2025-01-07 00:00:01.000 +0100,2025-01-08 00:00:01.000 +0100,98.4850
HRK,EUR,2025-01-07 00:00:01.000 +0100,2025-01-08 00:00:01.000 +0100,7.5345
RSD,EUR,2025-01-07 00:00:01.000 +0100,2025-01-08 00:00:01.000 +0100,117.0800
DKK,EUR,2025-01-07 00:00:01.000 +0100,2025-01-08 00:00:01.000 +0100,7.4591
BGN,EUR,2025-01-07 00:00:01.000 +0100,2025-01-08 00:00:01.000 +0100,1.9558
BAM,EUR,2025-01-07 00:00:01.000 +0100,2025-01-08 00:00:01.000 +0100,1.9607
MXN,EUR,2025-01-07 00:00:01.000 +0100,2025-01-08 00:00:01.000 +0100,21.1962
USD,EUR,2025-01-06 00:00:01.000 +0100,2025-01-07 00:00:01.000 +0100,1.0299
BGN,EUR,2025-01-06 00:00:01.000 +0100,2025-01-07 00:00:01.000 +0100,1.9558
NOK,EUR,2025-01-06 00:00:01.000 +0100,2025-01-07 00:00:01.000 +0100,11.7130
CLP,EUR,2025-01-06 00:00:01.000 +0100,2025-01-07 00:00:01.000 +0100,1049.2050
HRK,EUR,2025-01-06 00:00:01.000 +0100,2025-01-07 00:00:01.000 +0100,7.5345
GBP,EUR,2025-01-06 00:00:01.000 +0100,2025-01-07 00:00:01.000 +0100,0.8299
RON,EUR,2025-01-06 00:00:01.000 +0100,2025-01-07 00:00:01.000 +0100,4.9752
CHF,EUR,2025-01-06 00:00:01.000 +0100,2025-01-07 00:00:01.000 +0100,0.9362
BAM,EUR,2025-01-06 00:00:01.000 +0100,2025-01-07 00:00:01.000 +0100,1.9607
PLN,EUR,2025-01-06 00:00:01.000 +0100,2025-01-07 00:00:01.000 +0100,4.2725
UAH,EUR,2025-01-06 00:00:01.000 +0100,2025-01-07 00:00:01.000 +0100,43.4628
TRY,EUR,2025-01-06 00:00:01.000 +0100,2025-01-07 00:00:01.000 +0100,36.4248
RUB,EUR,2025-01-06 00:00:01.000 +0100,2025-01-07 00:00:01.000 +0100,117.2010
BRL,EUR,2025-01-06 00:00:01.000 +0100,2025-01-07 00:00:01.000 +0100,6.3478
SEK,EUR,2025-01-06 00:00:01.000 +0100,2025-01-07 00:00:01.000 +0100,11.4395
INR,EUR,2025-01-06 00:00:01.000 +0100,2025-01-07 00:00:01.000 +0100,88.3335
MXN,EUR,2025-01-06 00:00:01.000 +0100,2025-01-07 00:00:01.000 +0100,21.2331
HUF,EUR,2025-01-06 00:00:01.000 +0100,2025-01-07 00:00:01.000 +0100,414.9300
CAD,EUR,2025-01-06 00:00:01.000 +0100,2025-01-07 00:00:01.000 +0100,1.4842
RSD,EUR,2025-01-06 00:00:01.000 +0100,2025-01-07 00:00:01.000 +0100,117.0900
